2004249	583	346
2004250	030	416
2004251	847	070
2004252	406	974
2004253	427	059
2004254	876	918
2004255	522	025
2004256	411	464
2004257	058	141
2004258	274	894
2004259	965	102
2004260	698	277
2004261	449	537
2004262	415	620
2004263	620	967
2004264	713	964
2004265	512	861
2004266	270	594
2004267	050	338
2004268	622	051
2004269	243	593
2004270	936	141
2004271	783	273
2004272	468	399
2004273	530	788
2004274	869	805
2004275	887	079
2004276	447	085
2004277	102	957
2004278	052	880
2004279	695	460
2004280	237	283
2004281	165	006
2004282	428	789
2004283	646	851
2004284	238	690
2004285	971	070
2004286	704	557
2004287	082	986
2004288	817	791
2004289	324	941
2004290	389	611
2004291	766	144
2004292	815	471
2004293	098	505
2004294	788	828
2004295	140	607
2004296	294	878
2004297	607	477
2004298	892	476
2004299	942	439
2004300	149	679
2004301	214	688
2004302	356	177
2004303	761	264
2004304	514	597
2004305	157	270
2004306	439	086
2004307	805	936
2004308	446	287
2004309	606	152
2004310	820	247
2004311	587	798
2004312	943	801
2004313	648	485
2004314	223	205
2004315	446	800
2004316	227	151
2004317	797	992
2004318	910	253
2004319	815	911
2004320	262	424
2004321	189	828
2004322	953	631
2004323	785	339
2004324	611	836
2004325	541	935
2004326	182	303
2004327	037	227
2004328	473	092
2004329	224	927
2004330	025	821
2004331	586	731
2004332	439	284
2004333	331	798
2004334	751	933
2004335	328	066
2004336	767	167
2004337	809	487
2004338	488	008
2004339	997	378
2004340	252	409
2004341	231	774
2004342	426	722
2004343	214	229
2004344	555	369
2004345	384	651
2004346	973	649
2004347	328	357
2004348	431	263
2004349	238	472
2004350	967	787
2004351	392	419
2004352	955	187
2004353	302	519
2004354	397	619
2004355	729	107
2004356	490	397
2004357	475	229
2004358	604	605
2004359	646	321
2005001	055	019
2005002	744	043
2005003	225	928
2005004	892	052
2005005	300	568
2005006	276	864
2005007	645	319
2005008	745	003
2005009	372	707
2005010	376	658
2005011	192	740
2005012	973	854
2005013	178	850
2005014	830	053
2005015	619	438
2005016	506	107
2005017	008	802
2005018	529	715
2005019	915	803
2005020	037	766
2005021	691	075
2005022	892	313
2005023	504	405
2005024	246	271
2005025	068	985
2005026	198	339
2005027	720	925
2005028	466	389
2005029	929	717
2005030	913	827
2005031	483	699
2005032	669	853
2005033	587	881
2005034	671	151
2005035	418	599
2005036	008	275
2005037	085	074
2005038	277	631
2005039	102	086
2005040	006	723
2005041	694	700
2005042	692	466
2005043	196	942
2005044	194	934
2005045	516	028
2005046	152	488
2005047	474	710
2005048	583	005
2005049	654	784
2005050	304	272
2005051	766	830
2005052	818	493
2005053	365	142
2005054	256	307
2005055	739	058
2005056	872	257
2005057	888	081
2005058	874	195
2005059	958	542
2005060	109	717
2005061	218	245
2005062	157	311
2005063	329	959
2005064	028	600
2005065	529	467
2005066	391	787
2005067	638	875
2005068	928	958
2005069	977	169
2005070	794	854
2005071	160	555
2005072	007	595
2005073	871	458
2005074	416	058
2005075	004	144
2005076	782	053
2005077	405	944
2005078	607	969
2005079	351	295
2005080	116	553
2005081	112	808
2005082	055	212
2005083	982	666
2005084	612	880
2005085	646	416
2005086	931	228
2005087	593	157
2005088	957	571
2005089	742	885
2005090	449	217
2005091	567	115
2005092	385	816
2005093	117	660
2005094	620	171
2005095	251	022
2005096	340	606
2005097	382	665
2005098	243	063
2005099	274	422
2005100	138	549
2005101	117	307
2005102	194	671
2005103	010	045
2005104	228	869
2005105	106	240
2005106	929	669
2005107	541	609
2005108	678	203
2005109	799	630
2005110	568	851
2005111	274	079
2005112	948	529
2005113	005	380
2005114	503	367
2005115	333	880
2005116	671	830
2005117	669	130
2005118	002	916
2005119	798	102
2005120	375	502
2005121	110	053
2005122	723	275
2005123	501	034
2005124	745	333
2005125	345	005
2005126	444	594
2005127	249	482
2005128	804	596
2005129	101	573
2005130	066	131
2005131	704	796
2005132	937	180
2005133	915	964
2005134	051	899
2005135	783	936
2005136	405	489
2005137	280	052
2005138	110	167
2005139	329	667
2005140	724	572
2005141	238	663
2005142	332	306
2005143	081	105
2005144	154	494
2005145	396	943
2005146	496	477
2005147	088	965
2005148	146	168
2005149	049	774
2005150	322	950
2005151	276	312
2005152	924	949
2005153	754	369
2005154	710	319
2005155	490	749
2005156	934	430
2005157	122	590
2005158	009	060
2005159	854	996
2005160	025	791
2005161	620	488
2005162	190	516
2005163	222	586
2005164	185	361
2005165	302	249
2005166	000	775
2005167	415	300
2005168	608	664
2005169	101	238
2005170	881	214
2005171	424	558
2005172	206	370
2005173	769	791
2005174	828	609
2005175	329	813
2005176	392	517
2005177	854	251
2005178	014	075
2005179	789	123
2005180	694	268
2005181	663	073
2005182	734	433
2005183	563	153
2005184	819	918
2005185	902	810
2005186	743	756
2005187	921	332
2005188	002	818
2005189	435	927
2005190	312	322
2005191	779	798
2005192	738	353
2005193	323	710
2005194	730	842
2005195	659	830
2005196	600	654
2005197	549	734
2005198	423	328
2005199	568	214
2005200	656	667
2005201	415	380
2005202	162	612
2005203	228	877
2005204	351	073
2005205	265	164
2005206	912	859
2005207	030	129
2005208	164	598
2005209	579	166
2005210	942	074
2005211	897	404
2005212	192	994
2005213	303	424
2005214	294	961
2005215	007	002
2005216	942	951
2005217	691	964
2005218	663	892
2005219	735	013
2005220	462	158
2005221	257	989
2005222	840	788
2005223	484	807
2005224	506	794
2005225	984	260
2005226	836	603
2005227	567	455
2005228	730	209
2005229	930	139
2005230	023	483
2005231	292	630
2005232	245	175
2005233	184	933
2005234	516	890
2005235	520	134
2005236	002	495
2005237	598	767
2005238	499	018
2005239	810	901
2005240	981	871
2005241	371	126
2005242	294	592
2005243	512	103
2005244	518	331
2005245	635	977
2005246	167	519
2005247	554	574
2005248	649	900
2005249	359	692
2005250	962	434
2005251	839	506
2005252	952	557
2005253	154	163
2005254	145	425
2005255	925	041
2005256	787	751
2005257	808	285
2005258	806	894
2005259	615	348
2005260	602	158
2005261	864	542
2005262	086	203
2005263	963	617
2005264	215	393
2005265	003	336
2005266	175	952
2005267	691	316
2005268	946	927
2005269	604	940
2005270	584	396
2005271	587	528
2005272	910	290
2005273	032	209
2005274	401	262
2005275	438	925
2005276	403	783
2005277	263	059
2005278	006	149
2005279	508	714
2005280	261	041
2005281	567	762
2005282	820	271
2005283	606	214
2005284	700	220
2005285	126	478
2005286	461	516
2005287	462	335
2005288	556	185
2005289	454	028
2005290	069	823
2005291	568	227
2005292	927	428
2005293	168	455
2005294	837	833
2005295	762	914
2005296	990	531
2005297	357	753
2005298	794	713
2005299	013	138
2005300	736	895
2005301	097	650
2005302	475	456
2005303	765	540
2005304	431	332
2005305	076	806
2005306	327	550
2005307	696	598
2005308	305	868
2005309	003	699
2005310	155	288
2005311	421	809
2005312	711	313
2005313	751	789
2005314	414	705
2005315	670	198
2005316	288	272
2005317	269	851
2005318	437	793
2005319	162	369
2005320	249	922
2005321	804	024
2005322	335	583
2005323	051	162
2005324	912	139
2005325	764	212
2005326	962	874
2005327	218	097
2005328	634	009
2005329	970	900
2005330	176	905
2005331	820	176
2005332	046	208
2005333	694	540
2005334	478	827
2005335	196	218
2005336	212	248
2005337	582	539
2005338	494	493
2005339	629	437
2005340	041	998
2005341	692	467
2005342	730	864
2005343	299	895
2005344	356	381
2005345	120	924
2005346	632	139
2005347	682	272
2005348	441	038
2005349	100	014
2005350	473	969
2005351	843	173
2005352	881	540
2005353	834	536
2005354	612	726
2005355	817	468
2005356	129	681
2005357	719	429
2005358	665	842
2006001	600	160
2006002	224	110
2006003	439	229
2006004	371	614
2006005	086	877
2006006	485	713
2006007	027	746
2006008	815	179
2006009	373	349
2006010	740	624
2006011	142	634
2006012	671	098
2006013	795	848
2006014	749	400
2006015	124	800
2006016	807	481
2006017	034	878
2006018	565	884
2006019	221	497
2006020	624	661
2006021	083	051
2006022	287	900
2006023	247	515
2006024	017	686
2006025	216	141
2006026	690	497
2006027	581	460
2006028	412	028
2006029	063	403
2006030	202	964
2006031	047	409
2006032	839	930
2006033	803	667
2006034	566	314
2006035	822	848
2006036	039	891
2006037	359	697
2006038	432	715
2006039	695	446
2006040	762	463
2006041	945	594
2006042	443	710
2006043	143	116
2006044	248	069
2006045	435	846
2006046	562	021
2006047	719	469
2006048	610	138
2006049	517	566
2006050	489	153
2006051	699	225
2006052	489	771
2006053	291	306
2006054	652	835
2006055	625	576
2006056	446	777
2006057	662	666
2006058	522	128
2006059	856	052
2006060	660	985
2006061	788	309
2006062	821	708
2006063	917	817
2006064	303	936
2006065	083	542
2006066	395	277
2006067	549	305
2006068	591	490
2006069	286	396
2006070	047	929
2006071	004	130
2006072	681	419
2006073	353	731
2006074	422	306
2006075	831	274
2006076	687	401
2006077	936	715
2006078	119	321
2006079	292	403
2006080	922	802
2006081	098	976
2006082	517	967
2006083	887	761
2006084	318	737
2006085	977	294
2006086	047	756
2006087	304	160
2006088	042	960
2006089	781	910
2006090	332	467
2006091	055	101
2006092	591	175
2006093	983	605
2006094	005	304
2006095	339	237
2006096	499	149
2006097	727	823
2006098	064	203
2006099	039	596
2006100	797	661
2006101	218	708
2006102	693	040
2006103	448	455
2006104	488	923
2006105	301	883
2006106	366	478
2006107	570	086
2006108	544	008
2006109	207	860
2006110	200	724
2006111	631	594
2006112	648	440
2006113	992	086
2006114	827	913
2006115	143	442
2006116	752	052
2006117	206	332
2006118	497	355
2006119	247	454
2006120	482	166
2006121	817	217
2006122	302	940
2006123	584	084
2006124	657	812
2006125	386	711
2006126	297	133
2006127	755	931
2006128	201	858
2006129	934	880
2006130	238	036
2006131	086	999
2006132	881	714
2006133	402	015
2006134	545	292
2006135	698	171
2006136	155	141
2006137	422	351
2006138	693	128
2006139	021	462
2006140	635	363
2006141	601	688
2006142	390	435
2006143	090	582
2006144	520	626
2006145	499	384
2006146	751	364
2006147	149	195
2006148	310	654
2006149	861	286
2006150	991	848
2006151	728	209
2006152	207	377
2006153	975	014
2006154	406	960
2006155	994	031
2006156	248	134
2006157	521	892
2006158	466	275
2006159	607	072
2006160	311	803
2006161	148	075
2006162	718	348
2006163	235	368
2006164	462	132
2006165	732	127
2006166	094	426
2006167	604	095
2006168	179	519
2006169	445	690
2006170	302	407
2006171	544	114
2006172	318	050
2006173	935	900
2006174	715	357
2006175	337	083
2006176	405	361
2006177	953	867
2006178	539	577
2006179	644	692
2006180	436	207
2006181	705	708
2006182	871	949
2006183	765	553
2006184	214	608
2006185	280	596
2006186	943	215
2006187	489	410
2006188	437	363
2006189	429	404
2006190	249	453
2006191	767	589
2006192	522	211
2006193	879	751
2006194	970	510
2006195	508	995
2006196	738	328
2006197	115	870
2006198	893	001
2006199	737	241
2006200	638	673
2006201	367	982
2006202	719	842
2006203	626	539
2006204	029	820
2006205	622	601
2006206	979	557
2006207	105	377
2006208	814	138
2006209	258	450
2006210	842	085
2006211	128	330
2006212	003	683
2006213	648	126
2006214	763	666
2006215	442	663
2006216	758	334
2006217	986	795
2006218	871	440
2006219	348	790
2006220	432	253
2006221	275	479
2006222	676	718
2006223	450	748
2006224	714	039
2006225	586	340
2006226	643	685
2006227	896	850
2006228	296	559
2006229	059	772
2006230	479	279
2006231	223	645
2006232	909	727
2006233	747	994
2006234	581	666
2006235	685	315
2006236	642	251
2006237	591	683
2006238	863	165
2006239	550	874
2006240	535	072
2006241	883	321
2006242	757	433
2006243	345	435
2006244	193	076
2006245	081	568
2006246	975	410
2006247	968	523
2006248	901	998
2006249	722	448
2006250	015	411
2006251	208	474
2006252	795	068
2006253	927	310
2006254	870	023
2006255	264	501
2006256	730	266
2006257	347	184
2006258	035	158
2006259	746	110
2006260	864	241
2006261	636	473
2006262	615	457
2006263	308	541
2006264	828	520
2006265	732	143
2006266	113	973
2006267	503	691
2006268	859	440
2006269	651	537
2006270	934	083
2006271	413	492
2006272	469	857
2006273	321	849
2006274	110	426
2006275	698	576
2006276	600	935
2006277	459	992
2006278	404	793
2006279	643	146
2006280	098	050
2006281	228	981
2006282	323	043
2006283	016	131
2006284	712	160
2006285	056	342
2006286	815	921
2006287	991	791
2006288	341	316
2006289	775	244
2006290	602	918
2006291	435	671
2006292	110	566
2006293	686	452
2006294	401	152
2006295	307	219
2006296	962	519
2006297	815	308
2006298	180	363
2006299	390	736
2006300	654	846
2006301	240	865
2006302	042	237
2006303	589	677
2006304	763	517
2006305	719	041
2006306	929	417
2006307	109	640
2006308	273	175
2006309	523	807
2006310	840	958
2006311	539	242
2006312	702	689
2006313	671	300
2006314	500	783
2006315	323	064
2006316	154	851
2006317	771	300
2006318	641	503
2006319	481	164
2006320	413	904
2006321	914	641
2006322	344	959
2006323	478	019
2006324	165	147
2006325	267	039
2006326	826	189
2006327	514	683
2006328	581	960
2006329	682	863
2006330	205	455
2006331	753	140
2006332	019	365
2006333	868	173
2006334	332	182
2006335	596	977
2006336	432	460
2006337	937	900
2006338	264	447
2006339	079	638
2006340	966	790
2006341	446	047
2006342	932	695
2006343	161	539
2006344	216	948
2006345	111	676
2006346	208	760
2006347	459	569
2006348	435	644
2006349	670	415
2006350	998	802
2006351	770	509
2006352	181	939
2006353	883	503
2006354	922	283
2006355	036	827
2006356	911	623
2006357	578	015
2007001	076	019
2007002	886	484
2007003	546	733
2007004	141	313
2007005	423	736
2007006	881	255
2007007	604	459
2007008	368	558
2007009	189	504
2007010	623	735
2007011	996	193
2007012	612	035
2007013	312	550
2007014	727	814
2007015	991	916
2007016	921	441
2007017	759	956
2007018	258	529
2007019	790	652
2007020	707	481
2007021	783	577
2007022	978	305
2007023	330	581
2007024	802	296
2007025	173	392
2007026	398	344
2007027	482	790
2007028	954	748
2007029	722	575
2007030	863	747
2007031	658	975
2007032	351	551
2007033	950	928
2007034	135	414
2007035	255	409
2007036	583	485
2007037	759	570
2007038	462	195
2007039	958	712
2007040	859	212
2007041	584	359
2007042	804	393
2007043	151	321
2007044	703	522
2007045	279	400
2007046	196	208
2007047	310	304
2007048	855	418
2007049	226	363
2007050	308	951
2007051	884	892
2007052	960	899
2007053	960	078
2007054	859	204
2007055	571	656
2007056	535	403
2007057	457	668
2007058	793	295
2007059	714	029
2007060	683	987
2007061	591	144
2007062	697	775
2007063	822	326
2007064	484	617
2007065	471	500
2007066	943	889
2007067	813	016
2007068	369	691
2007069	972	683
2007070	804	163
2007071	014	394
2007072	768	914
2007073	938	977
2007074	370	745
2007075	962	071
2007076	569	399
2007077	208	623
2007078	578	666
2007079	424	710
2007080	747	379
2007081	926	827
2007082	979	942
2007083	196	180
2007084	162	811
2007085	397	687
2007086	011	574
2007087	605	905
2007088	678	258
2007089	929	589
2007090	129	071
2007091	685	779
2007092	143	958
2007093	419	368
2007094	992	415
2007095	306	074
2007096	951	845
2007097	350	755
2007098	604	006
2007099	463	304
2007100	193	488
2007101	810	418
2007102	171	245
2007103	905	671
2007104	244	130
2007105	904	177
2007106	319	642
2007107	130	529
2007108	549	653
2007109	000	602
2007110	000	630
2007111	741	296
2007112	285	579
2007113	931	324
2007114	810	810
2007115	926	717
2007116	931	144
2007117	209	209
2007118	400	400
2007119	968	225
2007120	735	735
2007121	992	831
2007122	881	904
2007123	790	790
2007124	518	518
2007125	697	045
2007126	912	425
2007127	034	066
2007128	809	746
2007129	180	952
2007130	710	468
2007131	859	342
2007132	891	724
2007133	551	218
2007134	383	152
2007135	859	762
2007136	084	257
2007137	131	400
2007138	526	190
2007139	843	291
2007140	915	655
2007141	560	731
2007142	042	470
2007143	902	759
2007144	438	391
2007145	292	119
2007146	352	951
2007147	305	336
2007148	226	806
2007149	263	009
2007150	146	505
2007151	529	885
2007152	254	948
2007153	724	321
2007154	267	775
2007155	732	481
2007156	863	859
2007157	370	602
2007158	874	636
2007159	999	012
2007160	015	225
2007161	929	443
2007162	241	407
2007163	353	094
2007164	229	179
2007165	736	073
2007166	409	581
2007167	792	085
2007168	257	539
2007169	019	404
2007170	468	669
2007171	892	772
2007172	476	503
2007173	093	734
2007174	702	212
2007175	311	942
2007176	402	811
2007177	864	848
2007178	748	989
2007179	949	269
2007180	792	701
2007181	400	417
2007182	532	518
2007183	327	480
2007184	947	998
2007185	033	662
2007186	201	208
2007187	590	451
2007188	763	774
2007189	046	505
2007190	198	488
2007191	836	603
2007192	207	014
2007193	592	818
2007194	330	154
2007195	371	537
2007196	012	030
2007197	606	024
2007198	928	942
2007199	717	289
2007200	922	818
2007201	090	284
2007202	559	274
2007203	026	384
2007204	565	033
2007205	089	153
2007206	081	511
2007207	915	828
2007208	350	746
2007209	068	607
2007210	578	476
2007211	598	755
2007212	270	319
2007213	206	138
2007214	885	513
2007215	483	644
2007216	208	492
2007217	006	037
2007218	292	590
2007219	817	862
2007220	928	263
2007221	470	611
2007222	588	801
2007223	172	687
2007224	522	830
2007225	608	592
2007226	794	585
2007227	904	420
2007228	548	141
2007229	626	584
2007230	474	021
2007231	953	482
2007232	280	739
2007233	146	855
2007234	986	302
2007235	989	358
2007236	987	552
2007237	347	047
2007238	383	193
2007239	334	323
2007240	268	675
2007241	686	398
2007242	358	117
2007243	442	492
2007244	208	095
2007245	525	062
2007246	852	884
2007247	224	393
2007248	423	119
2007249	019	360
2007250	890	706
2007251	588	941
2007252	435	882
2007253	053	573
2007254	611	981
2007255	909	692
2007256	242	952
2007257	197	373
2007258	934	173
2007259	773	649
2007260	102	268
2007261	708	235
2007262	277	062
2007263	321	217
2007264	509	696
2007265	794	432
2007266	281	547
2007267	087	838
2007268	901	493
2007269	931	825
2007270	112	781
2007271	256	453
2007272	586	466
2007273	169	052
2007274	121	817
2007275	892	866
2007276	853	669
2007277	708	814
2007278	021	615
2007279	664	498
2007280	362	891
2007281	978	728
2007282	466	631
2007283	279	417
2007284	288	473
2007285	764	301
2007286	078	188
2007287	031	356
2007288	093	573
2007289	948	861
2007290	593	736
2007291	867	661
2007292	929	732
2007293	595	321
2007294	683	605
2007295	150	666
2007296	540	519
2007297	906	947
2007298	175	545
2007299	245	664
2007300	082	908
2007301	998	364
2007302	599	110
2007303	816	700
2007304	757	338
2007305	332	511
2007306	528	507
2007307	569	749
2007308	412	627
2007309	022	334
2007310	454	960
2007311	127	013
2007312	781	784
2007313	210	196
2007314	239	343
2007315	256	816
2007316	163	430
2007317	666	214
2007318	573	125
2007319	963	051
2007320	718	924
2007321	651	494
2007322	118	349
2007323	900	331
2007324	761	112
2007325	776	674
2007326	628	558
2007327	805	423
2007328	093	545
2007329	311	732
2007330	924	124
2007331	712	535
2007332	053	913
2007333	721	284
2007334	824	119
2007335	905	747
2007336	520	785
2007337	045	399
2007338	013	856
2007339	177	450
2007340	646	105
2007341	753	667
2007342	957	606
2007343	926	852
2007344	382	675
2007345	554	476
2007346	692	793
2007347	034	279
2007348	105	992
2007349	602	522
2007350	652	889
2007351	490	558
2007352	678	798
2007353	887	377
2007354	057	239
2007355	843	129
2007356	810	831
2007357	113	495
2008001	231	346
2008002	010	790
2008003	964	353
2008004	952	094
2008005	368	517
2008006	431	020
2008007	484	302
2008008	595	149
2008009	911	030
2008010	516	765
2008011	926	380
2008012	546	153
2008013	596	369
2008014	753	616
2008015	284	448
2008016	758	954
2008017	332	950
2008018	098	793
2008019	281	573
2008020	604	745
2008021	816	999
2008022	349	254
2008023	166	112
2008024	377	016
2008025	519	960
2008026	480	088
2008027	960	825
2008028	354	674
2008029	820	562
2008030	118	984
2008031	712	136
2008032	494	183
2008033	963	505
2008034	762	807
2008035	138	570
2008036	256	320
2008037	585	149
2008038	637	312
2008039	400	372
2008040	783	898
2008041	871	125
2008042	144	266
2008043	044	320
2008044	869	149
2008045	672	930
2008046	720	179
2008047	021	230
2008048	766	308
2008049	005	403
2008050	682	428
2008051	491	363
2008052	119	690
2008053	653	156
2008054	369	132
2008055	235	828
2008056	459	830
2008057	865	172
2008058	770	802
2008059	817	793
2008060	574	570
2008061	618	543
2008062	112	933
2008063	886	544
2008064	698	898
2008065	367	738
2008066	642	857
2008067	919	662
2008068	346	249
2008069	759	437
2008070	692	612
2008071	789	303
2008072	785	268
2008073	605	816
2008074	445	400
2008075	436	706
2008076	938	457
2008077	333	475
2008078	350	014
2008079	679	022
2008080	315	357
2008081	394	026
2008082	814	659
2008083	289	669
2008084	102	979
2008085	697	081
2008086	462	407
2008087	683	409
2008088	068	322
2008089	209	042
2008090	733	159
2008091	433	160
2008092	012	418
2008093	282	148
2008094	358	144
2008095	148	979
2008096	352	382
2008097	736	836
2008098	654	040
2008099	649	154
2008100	236	626
2008101	563	934
2008102	342	945
2008103	798	000
2008104	028	300
2008105	424	492
2008106	794	653
2008107	437	624
2008108	634	199
2008109	761	918
2008110	233	464
2008111	539	469
2008112	939	154
2008113	949	102
2008114	230	274
2008115	496	327
2008116	061	560
2008117	022	032
2008118	541	442
2008119	433	408
2008120	305	487
2008121	413	904
2008122	526	197
2008123	296	545
2008124	091	781
2008125	526	422
2008126	096	610
2008127	365	560
2008128	451	385
2008129	242	931
2008130	816	466
2008131	646	817
2008132	637	228
2008133	447	082
2008134	786	721
2008135	106	416
2008136	324	226
2008137	855	427
2008138	958	364
2008139	170	179
2008140	143	303
2008141	231	180
2008142	717	938
2008143	624	640
2008144	208	971
2008145	471	064
2008146	592	028
2008147	561	831
2008148	638	925
2008149	450	083
2008150	055	625
2008151	315	724
2008152	184	590
2008153	718	067
2008154	483	869
2008155	729	717
2008156	337	985
2008157	513	788
2008158	419	386
2008159	305	752
2008160	009	747
2008161	917	273
2008162	308	132
2008163	141	151
2008164	274	057
2008165	361	307
2008166	498	128
2008167	985	242
2008168	332	680
2008169	928	923
2008170	085	371
2008171	018	959
2008172	824	419
2008173	198	597
2008174	338	553
2008175	388	470
2008176	124	674
2008177	498	448
2008178	587	615
2008179	557	049
2008180	743	667
2008181	220	001
2008182	958	865
2008183	363	085
2008184	265	589
2008185	847	697
2008186	834	152
2008187	783	374
2008188	744	413
2008189	975	409
2008190	972	340
2008191	524	950
2008192	476	524
2008193	157	103
2008194	337	840
2008195	461	409
2008196	871	161
2008197	439	964
2008198	286	979
2008199	060	164
2008200	598	465
2008201	539	458
2008202	505	156
2008203	097	563
2008204	540	799
2008205	869	681
2008206	073	683
2008207	583	647
2008208	795	833
2008209	769	914
2008210	464	458
2008211	758	280
2008212	357	640
2008213	785	728
2008214	160	864
2008215	188	015
2008216	762	166
2008217	456	962
2008218	660	884
2008219	907	751
2008220	051	213
2008221	966	529
2008222	483	636
2008223	021	934
2008224	450	525
2008225	968	032
2008226	665	837
2008227	338	167
2008228	741	661
2008229	159	604
2008230	786	913
2008231	941	395
2008232	792	132
2008233	407	766
2008234	455	076
2008235	541	837
2008236	733	622
2008237	760	699
2008238	722	223
2008239	596	538
2008240	771	431
2008241	568	107
2008242	047	725
2008243	115	647
2008244	003	000
2008245	834	750
2008246	407	931
2008247	791	896
2008248	593	795
2008249	629	914
2008250	976	369
2008251	945	404
2008252	468	050
2008253	967	337
2008254	811	928
2008255	151	182
2008256	932	055
2008257	068	190
2008258	885	201
2008259	737	528
2008260	779	002
2008261	263	223
2008262	467	032
2008263	567	700
2008264	713	268
2008265	254	489
2008266	276	309
2008267	711	210
2008268	415	768
2008269	659	980
2008270	226	186
2008271	440	816
2008272	886	815
2008273	599	409
2008274	872	922
2008275	608	020
2008276	752	891
2008277	973	560
2008278	142	786
2008279	915	896
2008280	137	234
2008281	584	766
2008282	267	579
2008283	613	315
2008284	574	549
2008285	515	547
2008286	290	209
2008287	399	794
2008288	693	836
2008289	285	045
2008290	354	144
2008291	280	997
2008292	940	819
2008293	920	905
2008294	369	835
2008295	619	808
2008296	882	320
2008297	136	749
2008298	833	107
2008299	068	104
2008300	874	794
2008301	741	294
2008302	723	424
2008303	302	971
2008304	012	525
2008305	017	679
2008306	167	764
2008307	069	843
2008308	691	172
2008309	434	867
2008310	876	967
2008311	277	518
2008312	225	633
2008313	887	178
2008314	742	518
2008315	534	548
2008316	341	493
2008317	019	000
2008318	019	096
2008319	198	003
